CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,RFM_Score,RFM_Level
4850,579,56,450.08999999999986,1,5,3,153,can't loose,9,Gold
4851,229,69,1065.35,2,5,4,254,can't loose,11,Platinum
4852,7,17,271.24,5,5,3,553,champions,13,Platinum
4853,59,9,187.82999999999998,4,5,2,452,loyal customers,11,Platinum
4854,440,6,118.85999999999999,1,5,2,152,can't loose,8,Gold
4855,375,6,797.8499999999999,2,5,4,254,can't loose,11,Platinum
4856,175,214,2301.3100000000004,3,5,5,355,loyal customers,13,Platinum
4857,380,14,163.71000000000004,2,5,2,252,can't loose,9,Gold
4858,33,371,2519.4099999999976,4,5,5,455,loyal customers,14,Platinum Plus
4859,630,48,420.84000000000015,1,5,3,153,can't loose,9,Gold
4860,23,93,395.4799999999998,5,5,3,553,champions,13,Platinum
4861,28,428,3601.3999999999946,4,5,5,455,loyal customers,14,Platinum Plus
4862,11,288,2443.359999999999,5,5,5,555,champions,15,Platinum Plus
4863,5,276,1999.9000000000015,5,5,5,555,champions,15,Platinum Plus
4864,18,196,1363.9800000000005,5,5,4,554,champions,14,Platinum Plus
4865,253,1,550.8,2,2,3,223,hibernating,7,Silver
4866,462,14,268.0,1,5,3,153,can't loose,9,Gold
4867,1,223,3291.609999999999,5,5,5,555,champions,15,Platinum Plus
4868,496,17,467.79,1,5,3,153,can't loose,9,Gold
4869,30,68,554.8699999999999,4,5,3,453,loyal customers,12,Platinum
4870,19,50,130.48000000000005,5,5,2,552,champions,12,Platinum
4871,103,70,936.6199999999999,3,5,4,354,loyal customers,12,Platinum
4872,13,116,955.4099999999997,5,5,4,554,champions,14,Platinum Plus
4873,392,44,393.64,2,5,3,253,can't loose,10,Gold
4874,23,120,324.1900000000001,5,5,3,553,champions,13,Platinum
4875,16,81,1119.9299999999998,5,5,4,554,champions,14,Platinum Plus
4876,363,52,241.53999999999996,2,5,3,253,can't loose,10,Gold
4877,536,4,103.0,1,4,2,142,at risk,7,Silver
4878,707,9,2135.46,1,5,5,155,can't loose,11,Platinum
4879,12,75,9751.770000000006,5,5,5,555,champions,15,Platinum Plus
4880,396,52,3094.87,2,5,5,255,can't loose,12,Platinum
4881,395,7,4511.759999999999,2,5,5,255,can't loose,12,Platinum
4882,216,37,330.5899999999999,2,5,3,253,can't loose,10,Gold
4883,389,2,1025.1,2,3,4,234,at risk,9,Gold
4884,80,124,3303.960000000002,3,5,5,355,loyal customers,13,Platinum
4885,140,14,644.3000000000001,3,5,4,354,loyal customers,12,Platinum
4886,19,28,2288.1299999999997,5,5,5,555,champions,15,Platinum Plus
4887,1,276,4315.959999999997,5,5,5,555,champions,15,Platinum Plus
4888,6,770,9458.889999999974,5,5,5,555,champions,15,Platinum Plus
4889,422,33,119.95000000000002,1,5,2,152,can't loose,8,Gold
4890,32,11,2524.02,4,5,5,455,loyal customers,14,Platinum Plus
4891,496,3,29.1,1,4,2,142,at risk,7,Silver
4892,102,171,2842.2699999999954,3,5,5,355,loyal customers,13,Platinum
4893,276,289,1697.6800000000014,2,5,5,255,can't loose,12,Platinum
4894,378,150,780.2400000000001,2,5,4,254,can't loose,11,Platinum
4895,16,339,1550.1100000000004,5,5,5,555,champions,15,Platinum Plus
4896,10,145,2044.8799999999997,5,5,5,555,champions,15,Platinum Plus
4897,252,38,594.2699999999999,2,5,4,254,can't loose,11,Platinum
4898,410,88,319.3999999999999,1,5,3,153,can't loose,9,Gold
4899,411,4,152.35,1,4,2,142,at risk,7,Silver
4900,618,6,104.7,1,5,2,152,can't loose,8,Gold
4901,16,33,523.1099999999999,5,5,3,553,champions,13,Platinum
4902,24,8,423.8,4,5,3,453,loyal customers,12,Platinum
4903,125,1,175.2,3,2,2,322,about to sleep,7,Silver
4904,462,94,827.7699999999995,1,5,4,154,can't loose,10,Gold
4905,87,28,494.24999999999994,3,5,3,353,loyal customers,11,Platinum
4906,39,32,634.7300000000001,4,5,4,454,loyal customers,13,Platinum
4907,385,39,507.99999999999994,2,5,3,253,can't loose,10,Gold
4908,474,1,81.12,1,2,2,122,hibernating,5,Bronze
4909,5,544,1924.5200000000016,5,5,5,555,champions,15,Platinum Plus
4910,10,1344,11799.280000000008,5,5,5,555,champions,15,Platinum Plus
4911,185,15,303.36000000000007,2,5,3,253,can't loose,10,Gold
4912,11,783,21159.710000000003,5,5,5,555,champions,15,Platinum Plus
4913,187,406,1838.8300000000017,2,5,5,255,can't loose,12,Platinum
4914,376,37,1125.34,2,5,4,254,can't loose,11,Platinum
4915,357,68,1062.6399999999996,2,5,4,254,can't loose,11,Platinum
4916,48,32,160.57000000000002,4,5,2,452,loyal customers,11,Platinum
4917,17,186,1217.5700000000004,5,5,4,554,champions,14,Platinum Plus
4918,1,1000,5136.159999999989,5,5,5,555,champions,15,Platinum Plus
4919,88,1,228.96,3,2,3,323,about to sleep,8,Gold
4920,16,453,2438.0499999999997,5,5,5,555,champions,15,Platinum Plus
4921,181,93,846.3000000000001,3,5,4,354,loyal customers,12,Platinum
4922,47,143,1789.0500000000009,4,5,5,455,loyal customers,14,Platinum Plus
4923,38,61,1830.63,4,5,5,455,loyal customers,14,Platinum Plus
4924,375,5,36.25,2,4,2,242,at risk,8,Gold
4925,126,17,3155.55,3,5,5,355,loyal customers,13,Platinum
4926,52,103,3133.5099999999998,4,5,5,455,loyal customers,14,Platinum Plus
4927,388,36,283.00999999999993,2,5,3,253,can't loose,10,Gold
4928,343,86,946.4699999999999,2,5,4,254,can't loose,11,Platinum
4929,26,41,282.25,4,5,3,453,loyal customers,12,Platinum
4930,100,147,866.0500000000005,3,5,4,354,loyal customers,12,Platinum
4931,13,36,257.81,5,5,3,553,champions,13,Platinum
4932,19,239,1183.03,5,5,4,554,champions,14,Platinum Plus
4933,51,55,822.2900000000003,4,5,4,454,loyal customers,13,Platinum
4934,241,139,979.7899999999998,2,5,4,254,can't loose,11,Platinum
4935,456,36,940.86,1,5,4,154,can't loose,10,Gold
4936,10,803,10024.529999999988,5,5,5,555,champions,15,Platinum Plus
4937,14,796,8109.839999999978,5,5,5,555,champions,15,Platinum Plus
4938,365,135,1084.84,2,5,4,254,can't loose,11,Platinum
4939,240,34,168.4,2,5,2,252,can't loose,9,Gold
4940,25,205,2002.9700000000016,4,5,5,455,loyal customers,14,Platinum Plus
4941,428,1,979.2,1,2,4,124,hibernating,7,Silver
4942,74,32,430.87999999999977,3,5,3,353,loyal customers,11,Platinum
4943,19,113,478.60999999999973,5,5,3,553,champions,13,Platinum
4944,42,617,3761.7199999999993,4,5,5,455,loyal customers,14,Platinum Plus
4945,42,91,1167.5000000000005,4,5,4,454,loyal customers,13,Platinum
4946,220,42,694.2099999999996,2,5,4,254,can't loose,11,Platinum
4947,201,87,630.4000000000002,2,5,4,254,can't loose,11,Platinum
4948,72,55,453.64000000000004,3,5,3,353,loyal customers,11,Platinum
4949,25,1530,13912.450000000026,4,5,5,455,loyal customers,14,Platinum Plus
4950,375,2,0.0,2,3,1,231,at risk,6,Silver
4951,13,83,404.6600000000001,5,5,3,553,champions,13,Platinum
4952,502,11,643.75,1,5,4,154,can't loose,10,Gold
4953,3,175,39999.18999999997,5,5,5,555,champions,15,Platinum Plus
4954,215,17,887.2799999999999,2,5,4,254,can't loose,11,Platinum
4955,212,52,307.09999999999985,2,5,3,253,can't loose,10,Gold
4956,21,20,507.54999999999995,5,5,3,553,champions,13,Platinum
4957,16,47,261.11,5,5,3,553,champions,13,Platinum
4958,115,36,2768.57,3,5,5,355,loyal customers,13,Platinum
4959,21,78,784.1099999999998,5,5,4,554,champions,14,Platinum Plus
4960,6,56,2462.6099999999988,5,5,5,555,champions,15,Platinum Plus
4961,10,429,52049.48999999999,5,5,5,555,champions,15,Platinum Plus
4962,422,12,149.29999999999998,1,5,2,152,can't loose,8,Gold
4963,165,3,508.80000000000007,3,4,3,343,loyal customers,10,Gold
4964,192,73,607.3599999999999,2,5,4,254,can't loose,11,Platinum
4965,412,47,376.8999999999999,1,5,3,153,can't loose,9,Gold
4966,250,3,193.92000000000002,2,4,2,242,at risk,8,Gold
4967,510,3,97.5,1,4,2,142,at risk,7,Silver
4968,41,56,8511.599999999999,4,5,5,455,loyal customers,14,Platinum Plus
4969,24,137,1231.1000000000006,4,5,4,454,loyal customers,13,Platinum
4970,116,38,653.3799999999998,3,5,4,354,loyal customers,12,Platinum
4972,211,400,3855.6500000000005,2,5,5,255,can't loose,12,Platinum
4973,543,11,106.35,1,5,2,152,can't loose,8,Gold
4974,52,183,4705.049999999997,4,5,5,455,loyal customers,14,Platinum Plus
4975,275,46,400.57,2,5,3,253,can't loose,10,Gold
4976,6,296,45976.819999999985,5,5,5,555,champions,15,Platinum Plus
4977,4,94,967.2199999999995,5,5,4,554,champions,14,Platinum Plus
4978,71,243,4106.549999999999,3,5,5,355,loyal customers,13,Platinum
4979,413,23,552.9,1,5,3,153,can't loose,9,Gold
4980,165,9,164.89,3,5,2,352,loyal customers,10,Gold
4981,127,91,6893.870000000003,3,5,5,355,loyal customers,13,Platinum
4982,1,63,1197.3799999999999,5,5,4,554,champions,14,Platinum Plus
4983,14,60,1005.55,5,5,4,554,champions,14,Platinum Plus
4984,25,179,3190.8100000000013,4,5,5,455,loyal customers,14,Platinum Plus
4985,406,10,560.14,1,5,3,153,can't loose,9,Gold
4986,45,16,2009.8400000000006,4,5,5,455,loyal customers,14,Platinum Plus
4987,81,14,507.84,3,5,3,353,loyal customers,11,Platinum
4988,61,566,15946.66999999998,4,5,5,455,loyal customers,14,Platinum Plus
4989,461,16,164.18,1,5,2,152,can't loose,8,Gold
4990,44,42,670.06,4,5,4,454,loyal customers,13,Platinum
4991,13,319,6449.719999999994,5,5,5,555,champions,15,Platinum Plus
4992,52,58,1059.2299999999996,4,5,4,454,loyal customers,13,Platinum
4993,388,54,928.6100000000002,2,5,4,254,can't loose,11,Platinum
4994,5,232,3331.45,5,5,5,555,champions,15,Platinum Plus
4995,47,43,1051.5300000000007,4,5,4,454,loyal customers,13,Platinum
4997,21,42,741.8299999999998,5,5,4,554,champions,14,Platinum Plus
4998,93,420,7793.7899999999945,3,5,5,355,loyal customers,13,Platinum
4999,73,2,100.8,3,3,2,332,need attention,8,Gold
5000,7,682,27606.140000000007,5,5,5,555,champions,15,Platinum Plus
5001,33,97,1301.6599999999999,4,5,4,454,loyal customers,13,Platinum
5002,153,39,670.5699999999999,3,5,4,354,loyal customers,12,Platinum
5003,315,43,403.3,2,5,3,253,can't loose,10,Gold
5004,19,234,1560.3900000000006,5,5,5,555,champions,15,Platinum Plus
5005,2,92,568.6600000000002,5,5,4,554,champions,14,Platinum Plus
5006,11,134,2245.8200000000015,5,5,5,555,champions,15,Platinum Plus
5007,413,15,331.34999999999997,1,5,3,153,can't loose,9,Gold
5008,121,16,452.4600000000001,3,5,3,353,loyal customers,11,Platinum
5009,531,53,373.1699999999998,1,5,3,153,can't loose,9,Gold
5010,190,72,1388.82,2,5,4,254,can't loose,11,Platinum
5011,657,7,223.74,1,5,3,153,can't loose,9,Gold
5012,149,9,314.25999999999993,3,5,3,353,loyal customers,11,Platinum
5013,61,285,4331.700000000002,4,5,5,455,loyal customers,14,Platinum Plus
5014,250,1,534.24,2,2,3,223,hibernating,7,Silver
5015,34,135,2940.040000000002,4,5,5,455,loyal customers,14,Platinum Plus
5017,178,9,120.9,3,5,2,352,loyal customers,10,Gold
5018,42,33,483.15,4,5,3,453,loyal customers,12,Platinum
5019,373,1108,14153.03999999997,2,5,5,255,can't loose,12,Platinum
5020,1,555,4577.7,5,5,5,555,champions,15,Platinum Plus
5021,4,425,225862.36999999988,5,5,5,555,champions,15,Platinum Plus
5022,11,106,1631.61,5,5,5,555,champions,15,Platinum Plus
5024,19,19,486.72,5,5,3,553,champions,13,Platinum
5025,194,123,1447.1400000000003,2,5,5,255,can't loose,12,Platinum
5026,205,8,131.7,2,5,2,252,can't loose,9,Gold
5027,455,77,1225.4200000000008,1,5,4,154,can't loose,10,Gold
5028,206,67,5417.830000000001,2,5,5,255,can't loose,12,Platinum
5029,17,86,529.58,5,5,3,553,champions,13,Platinum
5030,45,111,657.2999999999997,4,5,4,454,loyal customers,13,Platinum
5031,80,154,1922.4000000000015,3,5,5,355,loyal customers,13,Platinum
5032,24,111,757.4599999999998,4,5,4,454,loyal customers,13,Platinum
5033,53,28,662.9399999999998,4,5,4,454,loyal customers,13,Platinum
5034,18,329,2537.9100000000017,5,5,5,555,champions,15,Platinum Plus
5035,248,45,879.7399999999998,2,5,4,254,can't loose,11,Platinum
5036,427,116,2022.7200000000005,1,5,5,155,can't loose,11,Platinum
5037,12,40,750.8000000000004,5,5,4,554,champions,14,Platinum Plus
5038,456,4,102.6,1,4,2,142,at risk,7,Silver
5039,12,8,194.8,5,5,2,552,champions,12,Platinum
5040,18,250,4585.580000000001,5,5,5,555,champions,15,Platinum Plus
5041,46,166,2804.8700000000013,4,5,5,455,loyal customers,14,Platinum Plus
5042,476,19,321.65000000000003,1,5,3,153,can't loose,9,Gold
5043,289,227,914.0500000000003,2,5,4,254,can't loose,11,Platinum
5044,410,34,577.3,1,5,4,154,can't loose,10,Gold
5045,601,6,1047.0,1,5,4,154,can't loose,10,Gold
5046,81,14,194.37,3,5,2,352,loyal customers,10,Gold
5047,394,16,189.19999999999996,2,5,2,252,can't loose,9,Gold
5048,526,47,1078.9999999999998,1,5,4,154,can't loose,10,Gold
5049,410,40,1272.8,1,5,4,154,can't loose,10,Gold
5050,634,18,389.25999999999993,1,5,3,153,can't loose,9,Gold
5051,75,54,864.0800000000004,3,5,4,354,loyal customers,12,Platinum
5052,17,83,1249.3400000000001,5,5,4,554,champions,14,Platinum Plus
5053,432,53,767.99,1,5,4,154,can't loose,10,Gold
5054,95,28,591.7300000000001,3,5,4,354,loyal customers,12,Platinum
5055,371,14,209.57,2,5,2,252,can't loose,9,Gold
5056,263,24,396.87,2,5,3,253,can't loose,10,Gold
5057,495,18,336.5,1,5,3,153,can't loose,9,Gold
5058,1,29,376.64,5,5,3,553,champions,13,Platinum
5059,75,125,2595.0100000000016,3,5,5,355,loyal customers,13,Platinum
5060,16,173,5685.620000000005,5,5,5,555,champions,15,Platinum Plus
5061,221,39,1122.4199999999998,2,5,4,254,can't loose,11,Platinum
5062,387,8,100.91,2,5,2,252,can't loose,9,Gold
5063,503,3,54.7,1,4,2,142,at risk,7,Silver
5064,302,53,759.0699999999998,2,5,4,254,can't loose,11,Platinum
5065,360,72,1372.39,2,5,4,254,can't loose,11,Platinum
5066,392,7,287.24999999999994,2,5,3,253,can't loose,10,Gold
5067,77,17,272.22,3,5,3,353,loyal customers,11,Platinum
5068,291,71,1240.0399999999997,2,5,4,254,can't loose,11,Platinum
5069,19,5,1138.0,5,4,4,544,champions,13,Platinum
5070,281,18,288.59999999999997,2,5,3,253,can't loose,10,Gold
5071,11,27,674.0999999999999,5,5,4,554,champions,14,Platinum Plus
5072,152,36,503.5199999999999,3,5,3,353,loyal customers,11,Platinum
5073,67,354,9157.969999999998,3,5,5,355,loyal customers,13,Platinum
5074,207,95,2185.2300000000005,2,5,5,255,can't loose,12,Platinum
5075,72,16,294.29,3,5,3,353,loyal customers,11,Platinum
5076,263,85,584.4799999999999,2,5,4,254,can't loose,11,Platinum
5077,252,189,3905.7300000000005,2,5,5,255,can't loose,12,Platinum
5078,59,362,5979.360000000008,4,5,5,455,loyal customers,14,Platinum Plus
5079,26,35,514.5600000000001,4,5,3,453,loyal customers,12,Platinum
5080,7,2007,159026.18999999992,5,5,5,555,champions,15,Platinum Plus
5081,30,164,4536.180000000002,4,5,5,455,loyal customers,14,Platinum Plus
5082,74,18,1158.8,3,5,4,354,loyal customers,12,Platinum
5083,278,86,538.9299999999998,2,5,3,253,can't loose,10,Gold
5084,122,180,1617.460000000001,3,5,5,355,loyal customers,13,Platinum
5085,3,193,951.0500000000005,5,5,4,554,champions,14,Platinum Plus
5086,253,11,153.93999999999997,2,5,2,252,can't loose,9,Gold
5087,427,76,309.5199999999999,1,5,3,153,can't loose,9,Gold
5088,19,201,4692.9599999999955,5,5,5,555,champions,15,Platinum Plus
5089,55,30,546.81,4,5,3,453,loyal customers,12,Platinum
5090,26,79,1276.8099999999995,4,5,4,454,loyal customers,13,Platinum
5091,96,71,1056.1999999999998,3,5,4,354,loyal customers,12,Platinum
5092,13,33,652.7399999999999,5,5,4,554,champions,14,Platinum Plus
5093,363,45,508.9000000000001,2,5,3,253,can't loose,10,Gold
5094,361,26,1161.8999999999996,2,5,4,254,can't loose,11,Platinum
5095,120,70,2947.7200000000003,3,5,5,355,loyal customers,13,Platinum
5096,55,49,888.86,4,5,4,454,loyal customers,13,Platinum
5097,1,257,3495.240000000001,5,5,5,555,champions,15,Platinum Plus
5098,405,81,1216.9999999999995,1,5,4,154,can't loose,10,Gold
5099,17,509,2872.2900000000022,5,5,5,555,champions,15,Platinum Plus
5100,307,60,1122.92,2,5,4,254,can't loose,11,Platinum
5101,387,4,65.34,2,4,2,242,at risk,8,Gold
5102,700,1,34.8,1,2,2,122,hibernating,5,Bronze
5103,55,92,1668.83,4,5,5,455,loyal customers,14,Platinum Plus
5104,252,13,164.39999999999998,2,5,2,252,can't loose,9,Gold
5105,179,16,364.83,3,5,3,353,loyal customers,11,Platinum
5106,61,74,885.1399999999999,4,5,4,454,loyal customers,13,Platinum
5107,27,9,98.42000000000002,4,5,2,452,loyal customers,11,Platinum
5108,436,92,685.52,1,5,4,154,can't loose,10,Gold
5109,26,65,1582.1000000000008,4,5,5,455,loyal customers,14,Platinum Plus
5110,511,31,110.26000000000005,1,5,2,152,can't loose,8,Gold
5111,271,64,337.0499999999999,2,5,3,253,can't loose,10,Gold
5112,492,13,120.05000000000001,1,5,2,152,can't loose,8,Gold
5113,392,90,922.9399999999998,2,5,4,254,can't loose,11,Platinum
5114,45,274,1426.5400000000006,4,5,4,454,loyal customers,13,Platinum
5116,374,38,680.55,2,5,4,254,can't loose,11,Platinum
5117,189,52,329.70000000000005,2,5,3,253,can't loose,10,Gold
5118,25,6,148.86,4,5,2,452,loyal customers,11,Platinum
5119,68,346,2149.140000000002,3,5,5,355,loyal customers,13,Platinum
5120,361,43,306.84000000000003,2,5,3,253,can't loose,10,Gold
5121,44,157,2880.499999999999,4,5,5,455,loyal customers,14,Platinum Plus
5122,306,6,3757.6,2,5,5,255,can't loose,12,Platinum
5123,18,86,1918.45,5,5,5,555,champions,15,Platinum Plus
5124,21,270,1049.9400000000005,5,5,4,554,champions,14,Platinum Plus
5125,207,14,300.66999999999996,2,5,3,253,can't loose,10,Gold
5126,16,34,541.46,5,5,3,553,champions,13,Platinum
5127,395,28,259.17,2,5,3,253,can't loose,10,Gold
5128,514,12,167.62,1,5,2,152,can't loose,8,Gold
5129,70,56,1895.8,3,5,5,355,loyal customers,13,Platinum
5130,21,148,530.0699999999999,5,5,3,553,champions,13,Platinum
5131,16,64,1107.3799999999994,5,5,4,554,champions,14,Platinum Plus
5132,432,35,309.28000000000003,1,5,3,153,can't loose,9,Gold
5133,26,49,454.0099999999998,4,5,3,453,loyal customers,12,Platinum
5134,674,29,123.33000000000003,1,5,2,152,can't loose,8,Gold
5135,27,149,874.1699999999998,4,5,4,454,loyal customers,13,Platinum
5136,59,233,4992.11,4,5,5,455,loyal customers,14,Platinum Plus
5137,635,64,376.89000000000004,1,5,3,153,can't loose,9,Gold
5138,40,28,337.84000000000003,4,5,3,453,loyal customers,12,Platinum
5140,52,349,1682.9500000000014,4,5,5,455,loyal customers,14,Platinum Plus
5141,72,32,660.7000000000003,3,5,4,354,loyal customers,12,Platinum
5142,61,26,362.90000000000003,4,5,3,453,loyal customers,12,Platinum
5143,37,7,160.45,4,5,2,452,loyal customers,11,Platinum
5144,435,4,154.7,1,4,2,142,at risk,7,Silver
5145,3,869,8248.15999999999,5,5,5,555,champions,15,Platinum Plus
5146,465,21,348.75,1,5,3,153,can't loose,9,Gold
5147,219,69,986.0300000000001,2,5,4,254,can't loose,11,Platinum
5148,33,96,744.5799999999998,4,5,4,454,loyal customers,13,Platinum
5149,314,94,542.3199999999999,2,5,3,253,can't loose,10,Gold
5150,67,829,17282.619999999995,3,5,5,355,loyal customers,13,Platinum
5151,238,125,1433.7000000000007,2,5,5,255,can't loose,12,Platinum
5152,562,7,135.95,1,5,2,152,can't loose,8,Gold
5153,12,123,5193.319999999999,5,5,5,555,champions,15,Platinum Plus
5154,111,390,2053.000000000001,3,5,5,355,loyal customers,13,Platinum
5155,621,8,167.4,1,5,2,152,can't loose,8,Gold
5156,630,42,178.70999999999995,1,5,2,152,can't loose,8,Gold
5157,102,74,2907.1,3,5,5,355,loyal customers,13,Platinum
5158,34,1329,13411.050000000007,4,5,5,455,loyal customers,14,Platinum Plus
5159,19,192,1399.5699999999997,5,5,4,554,champions,14,Platinum Plus
5160,75,259,2615.5700000000065,3,5,5,355,loyal customers,13,Platinum
5161,93,323,6092.559999999994,3,5,5,355,loyal customers,13,Platinum
5162,87,102,2407.88,3,5,5,355,loyal customers,13,Platinum
5163,14,82,386.68999999999977,5,5,3,553,champions,13,Platinum
5164,25,475,4364.109999999996,4,5,5,455,loyal customers,14,Platinum Plus
5165,67,131,3176.0900000000015,3,5,5,355,loyal customers,13,Platinum
5166,382,10,409.98,2,5,3,253,can't loose,10,Gold
5167,472,5,44.55,1,4,2,142,at risk,7,Silver
5168,19,13,161.67000000000002,5,5,2,552,champions,12,Platinum
5169,240,75,421.05999999999995,2,5,3,253,can't loose,10,Gold
5170,25,930,7232.240000000003,4,5,5,455,loyal customers,14,Platinum Plus
5171,51,94,1185.4800000000002,4,5,4,454,loyal customers,13,Platinum
5172,189,202,897.9299999999997,2,5,4,254,can't loose,11,Platinum
5173,592,12,92.75,1,5,2,152,can't loose,8,Gold
5174,378,22,333.81,2,5,3,253,can't loose,10,Gold
5175,183,165,488.2299999999999,2,5,3,253,can't loose,10,Gold
5176,42,386,1726.5500000000002,4,5,5,455,loyal customers,14,Platinum Plus
5177,432,75,619.4800000000001,1,5,4,154,can't loose,10,Gold
5178,37,1042,7705.979999999983,4,5,5,455,loyal customers,14,Platinum Plus
5179,55,348,4845.490000000002,4,5,5,455,loyal customers,14,Platinum Plus
5180,24,315,4381.670000000004,4,5,5,455,loyal customers,14,Platinum Plus
5181,59,100,390.06999999999994,4,5,3,453,loyal customers,12,Platinum
5182,205,58,673.4000000000004,2,5,4,254,can't loose,11,Platinum
5183,175,5,1060.8,3,4,4,344,loyal customers,11,Platinum
5184,560,19,266.58,1,5,3,153,can't loose,9,Gold
5185,221,371,3848.639999999999,2,5,5,255,can't loose,12,Platinum
5186,314,77,218.51999999999995,2,5,2,252,can't loose,9,Gold
5187,31,4,81.44,4,4,2,442,loyal customers,10,Gold
5188,23,68,3029.3200000000006,5,5,5,555,champions,15,Platinum Plus
5189,598,37,1023.1699999999998,1,5,4,154,can't loose,10,Gold
5190,153,162,2084.280000000001,3,5,5,355,loyal customers,13,Platinum
5191,16,75,1251.8000000000004,5,5,4,554,champions,14,Platinum Plus
5192,20,650,5369.380000000001,5,5,5,555,champions,15,Platinum Plus
5193,604,18,254.0,1,5,3,153,can't loose,9,Gold
5194,480,10,296.36,1,5,3,153,can't loose,9,Gold
5195,83,5,75.75,3,4,2,342,loyal customers,9,Gold
5196,20,156,2410.5199999999995,5,5,5,555,champions,15,Platinum Plus
5197,171,24,463.7999999999999,3,5,3,353,loyal customers,11,Platinum
5198,121,58,817.64,3,5,4,354,loyal customers,12,Platinum
5199,33,102,1931.9300000000005,4,5,5,455,loyal customers,14,Platinum Plus
5200,36,288,2190.420000000003,4,5,5,455,loyal customers,14,Platinum Plus
5201,396,75,1256.83,2,5,4,254,can't loose,11,Platinum
5202,21,24,265.93,5,5,3,553,champions,13,Platinum
5203,117,35,547.06,3,5,3,353,loyal customers,11,Platinum
5204,676,1,234.0,1,2,3,123,hibernating,6,Silver
5205,130,78,595.2699999999999,3,5,4,354,loyal customers,12,Platinum
5206,88,68,3107.5900000000006,3,5,5,355,loyal customers,13,Platinum
5207,3,88,1530.9899999999993,5,5,5,555,champions,15,Platinum Plus
5208,507,38,524.25,1,5,3,153,can't loose,9,Gold
5209,33,340,5772.379999999997,4,5,5,455,loyal customers,14,Platinum Plus
5210,250,191,3597.4600000000023,2,5,5,255,can't loose,12,Platinum
5211,215,11,321.46,2,5,3,253,can't loose,10,Gold
5212,62,122,2066.999999999999,4,5,5,455,loyal customers,14,Platinum Plus
5213,136,101,1542.4399999999996,3,5,5,355,loyal customers,13,Platinum
5214,23,8,166.08,5,5,2,552,champions,12,Platinum
5215,13,336,5554.950000000009,5,5,5,555,champions,15,Platinum Plus
5216,27,267,4692.129999999996,4,5,5,455,loyal customers,14,Platinum Plus
5217,33,49,1160.8799999999999,4,5,4,454,loyal customers,13,Platinum
5218,161,22,117.55000000000003,3,5,2,352,loyal customers,10,Gold
5219,12,122,3585.2800000000007,5,5,5,555,champions,15,Platinum Plus
5220,2,82,1674.6900000000003,5,5,5,555,champions,15,Platinum Plus
5221,580,7,126.0,1,5,2,152,can't loose,8,Gold
5222,6,23,485.8800000000001,5,5,3,553,champions,13,Platinum
5223,19,198,3643.39,5,5,5,555,champions,15,Platinum Plus
5224,143,45,196.0,3,5,2,352,loyal customers,10,Gold
5225,495,1,-54.0,1,2,1,121,hibernating,4,Bronze
5226,663,4,59.92,1,4,2,142,at risk,7,Silver
5227,27,246,5075.639999999997,4,5,5,455,loyal customers,14,Platinum Plus
5228,20,80,1166.2300000000002,5,5,4,554,champions,14,Platinum Plus
5229,643,19,563.1,1,5,3,153,can't loose,9,Gold
5230,182,44,2047.8,3,5,5,355,loyal customers,13,Platinum
5231,6,226,3762.100000000001,5,5,5,555,champions,15,Platinum Plus
5232,121,15,347.75000000000006,3,5,3,353,loyal customers,11,Platinum
5233,44,143,6126.750000000001,4,5,5,455,loyal customers,14,Platinum Plus
5234,229,11,205.7,2,5,2,252,can't loose,9,Gold
5235,5,98,2056.150000000001,5,5,5,555,champions,15,Platinum Plus
5236,45,207,5446.490000000002,4,5,5,455,loyal customers,14,Platinum Plus
5237,121,521,4190.829999999999,3,5,5,355,loyal customers,13,Platinum
5238,76,38,851.6999999999998,3,5,4,354,loyal customers,12,Platinum
5239,4,1129,35246.620000000104,5,5,5,555,champions,15,Platinum Plus
5240,1,169,2722.5199999999977,5,5,5,555,champions,15,Platinum Plus
5241,30,700,32898.919999999984,4,5,5,455,loyal customers,14,Platinum Plus
5242,265,27,548.6100000000001,2,5,3,253,can't loose,10,Gold
5243,54,87,2715.56,4,5,5,455,loyal customers,14,Platinum Plus
5244,25,21,462.5,4,5,3,453,loyal customers,12,Platinum
5245,598,14,731.1999999999999,1,5,4,154,can't loose,10,Gold
5246,12,235,4365.079999999998,5,5,5,555,champions,15,Platinum Plus
5247,387,45,802.0100000000001,2,5,4,254,can't loose,11,Platinum
5248,45,15,239.41000000000003,4,5,3,453,loyal customers,12,Platinum
5249,2,212,5834.709999999993,5,5,5,555,champions,15,Platinum Plus
5250,33,420,8048.820000000001,4,5,5,455,loyal customers,14,Platinum Plus
5251,422,24,407.17999999999995,1,5,3,153,can't loose,9,Gold
5252,376,19,271.65,2,5,3,253,can't loose,10,Gold
5253,390,22,317.08000000000004,2,5,3,253,can't loose,10,Gold
5254,47,385,7438.599999999993,4,5,5,455,loyal customers,14,Platinum Plus
5255,359,53,769.8500000000003,2,5,4,254,can't loose,11,Platinum
5256,162,163,2947.0400000000022,3,5,5,355,loyal customers,13,Platinum
5257,138,18,187.01999999999998,3,5,2,352,loyal customers,10,Gold
5258,143,81,1695.9700000000003,3,5,5,355,loyal customers,13,Platinum
5259,133,61,1695.3400000000004,3,5,5,355,loyal customers,13,Platinum
